meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
1678.7137893764302,0.03187791,3.37365e-06,3432.4372580952786,3576.9979442115814,144.5606861163028,22.410097854812886,16.012562943823347,3.7434661,0.016019281,-478.8049,1678.7137893764302,113.004036,0.0,191.5211239251473,28.575298,82.88426748110167,191.5211239251473,108.63685644404562,-8.518178,0
1409.9482714153132,0.033799406,1.7247027e-06,3776.4621665530367,3414.7673406061717,-361.69482594686497,23.74015976576008,15.997427744959426,3.4133532,0.011694588,-469.95444,1409.9482714153132,122.241425,0.0,192.63059450929475,30.920145,65.40639132514966,192.63059450929475,127.2242031841451,-5.0728526,0
1774.3915899737642,0.03550853,1.1038448e-05,2686.8420717341414,3408.2645196267713,721.4224478926299,23.200039832101474,16.940149256362627,3.665747,0.018492168,-465.5989,1774.3915899737642,104.87371,0.0,163.86452094349724,29.88483,78.68552628393921,163.86452094349724,85.17899465955803,-3.6272843,0
1874.5763107353569,0.032814693,7.5288635e-06,3457.124932211668,3454.026012648041,-3.098919563626623,22.843287354978642,16.677540887672063,3.576314,0.018512366,-486.11414,1874.5763107353569,92.06966,0.0,176.64303400994282,30.149973,92.4986056779086,176.64303400994282,84.14442833203422,-7.391599,0
2327.3396629135295,0.036401372,4.888751e-07,3417.5240258930858,3434.09263471739,16.568608824304192,20.241652120827762,15.713186252474317,4.2870264,0.028476473,-491.545,2327.3396629135295,79.79908,0.0,230.40470702053787,20.11217,87.81282249923149,230.40470702053787,142.59188452130638,-1.6367034,0
2235.6904341896907,0.041674804,-1.4128435e-07,3534.400812697192,3371.923410257007,-162.47740244018496,19.7141720694107,15.206541570627795,4.162023,0.030052507,-489.5297,2235.6904341896907,71.2725,0.0,190.41804342135148,31.304886,93.03444464945933,190.41804342135148,97.38359877189215,-1.5334779,0
1877.603847313535,0.043978676,4.924908e-07,3501.8347154924027,2997.821137006972,-504.01357848543057,22.952422038225073,15.997177517306502,3.880912,0.02078135,-454.67255,1877.603847313535,98.98475,0.0,234.43211035826653,34.446884,65.40639132514966,234.43211035826653,169.02571903311687,-1.7385808,0
1889.1551439036366,0.04827646,1.1678504e-05,3252.542085056711,3283.117322322628,30.575237265916712,22.652880238114733,16.744341160699882,3.7339723,0.021402592,-439.39526,1889.1551439036366,87.81985,0.0,246.94165062806206,27.0169,85.3129619008554,246.94165062806206,161.62868872720668,-5.861804,0
1696.5916270443715,0.038933396,3.6812805e-06,3281.746548710867,3133.7522395407595,-147.9943091701075,23.818750404025305,16.82804475755741,3.4049585,0.015272799,-480.6243,1696.5916270443715,100.74285,0.0,170.6259238017108,37.248684,105.64102395561046,170.6259238017108,64.98489984610033,-7.4786744,0
2593.9181226599057,0.027304951,-7.991106e-08,3153.1708924123186,3585.381079226802,432.2101868144832,17.40316898853025,14.802558059829483,4.29747,0.037114076,-554.86926,2593.9181226599057,49.544323,0.0,190.41804342135148,20.678223,66.16637698451642,190.41804342135148,124.25166643683507,-2.608994,0
